OriginalName,DatabaseName,Participant,SessionID,Timestamp,VideoTime,Value
1_moh10.mp4 - 60.04,378D92D9-B835-C23B-4586-0F98F0D99B79_18,89DA2498-EB31-04AF-2921-AEA70D626881,0515E73D-84E9-DC8D-1A20-E5088359C160,1679047458846,29406,15
1_moh10.mp4 - 60.04,378D92D9-B835-C23B-4586-0F98F0D99B79_18,89DA2498-EB31-04AF-2921-AEA70D626881,0515E73D-84E9-DC8D-1A20-E5088359C160,1679047465185,35740,14
1_moh10.mp4 - 60.04,378D92D9-B835-C23B-4586-0F98F0D99B79_18,89DA2498-EB31-04AF-2921-AEA70D626881,0515E73D-84E9-DC8D-1A20-E5088359C160,1679047467920,38477,13
1_moh10.mp4 - 60.04,378D92D9-B835-C23B-4586-0F98F0D99B79_18,89DA2498-EB31-04AF-2921-AEA70D626881,0515E73D-84E9-DC8D-1A20-E5088359C160,1679047470256,40807,14
1_moh10.mp4 - 60.04,378D92D9-B835-C23B-4586-0F98F0D99B79_18,89DA2498-EB31-04AF-2921-AEA70D626881,0515E73D-84E9-DC8D-1A20-E5088359C160,1679047472257,42814,15
1_moh10.mp4 - 60.04,378D92D9-B835-C23B-4586-0F98F0D99B79_18,89DA2498-EB31-04AF-2921-AEA70D626881,0515E73D-84E9-DC8D-1A20-E5088359C160,1679047474676,45234,14
1_moh10.mp4 - 60.04,378D92D9-B835-C23B-4586-0F98F0D99B79_18,89DA2498-EB31-04AF-2921-AEA70D626881,0515E73D-84E9-DC8D-1A20-E5088359C160,1679047478446,49000,13
1_moh10.mp4 - 60.04,378D92D9-B835-C23B-4586-0F98F0D99B79_18,89DA2498-EB31-04AF-2921-AEA70D626881,0515E73D-84E9-DC8D-1A20-E5088359C160,1679047480130,50689,14
1_moh10.mp4 - 60.04,378D92D9-B835-C23B-4586-0F98F0D99B79_18,89DA2498-EB31-04AF-2921-AEA70D626881,0515E73D-84E9-DC8D-1A20-E5088359C160,1679047481198,51753,15
1_moh10.mp4 - 60.04,378D92D9-B835-C23B-4586-0F98F0D99B79_18,89DA2498-EB31-04AF-2921-AEA70D626881,0515E73D-84E9-DC8D-1A20-E5088359C160,1679047484717,55273,16
1_moh10.mp4 - 60.04,378D92D9-B835-C23B-4586-0F98F0D99B79_18,89DA2498-EB31-04AF-2921-AEA70D626881,0515E73D-84E9-DC8D-1A20-E5088359C160,1679047486152,56707,17
1_moh10.mp4 - 60.224,378D92D9-B835-C23B-4586-0F98F0D99B79_18,89DA2498-EB31-04AF-2921-AEA70D626881,0515E73D-84E9-DC8D-1A20-E5088359C160,1679047488070,58625,18
1_moh10.mp4 - 60.224,378D92D9-B835-C23B-4586-0F98F0D99B79_18,89DA2498-EB31-04AF-2921-AEA70D626881,0515E73D-84E9-DC8D-1A20-E5088359C160,1679047492673,60224,0
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047494806,0,0
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047496944,2079,1
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047499362,4498,2
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047500680,5815,3
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047500880,6015,4
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047501347,6483,5
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047501831,6966,6
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047501914,7049,7
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047503082,8217,8
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047504383,9518,9
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047504466,9601,10
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047506084,11220,11
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047510254,15390,12
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047510538,15673,13
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047510771,15907,14
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047512139,17275,15
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047513741,18876,16
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047513807,18942,17
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047513857,18992,18
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047513957,19092,19
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047514040,19176,20
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047514891,20027,21
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047515408,20544,22
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047516042,21178,21
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047516359,21495,22
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047516426,21561,23
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047516542,21678,24
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047516659,21794,25
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047517243,22379,26
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047517427,22562,27
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047517660,22796,28
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047518177,23313,29
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047520329,25464,30
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047520412,25547,31
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047522231,27366,32
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047522431,27566,33
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047523181,28317,34
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047526584,31719,35
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047526951,32086,36
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047527018,32153,37
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047527485,32620,38
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047529787,34922,37
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047530337,35472,38
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047530437,35572,39
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047531938,37074,40
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047532272,37408,41
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047540612,45747,40
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047542664,47799,39
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047543898,49033,40
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047547918,53053,39
1_doom.mp4 - 60.06,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047548001,53136,38
1_doom.mp4 - 61.01551,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047553723,58858,39
1_doom.mp4 - 61.01551,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047554690,59825,40
1_doom.mp4 - 61.01551,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047555007,60128,41
1_doom.mp4 - 61.01551,378D92D9-B835-C23B-4586-0F98F0D99B79_10,89DA2498-EB31-04AF-2921-AEA70D626881,87943684-A1AF-99A3-2F2D-56C96D5196E6,1679047558909,61016,0
1_operationbodycount.mp4 - 60.057,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047560786,0,0
1_operationbodycount.mp4 - 60.057,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047562430,1586,1
1_operationbodycount.mp4 - 60.057,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047565082,4238,0
1_operationbodycount.mp4 - 60.057,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047567083,6239,-1
1_operationbodycount.mp4 - 60.057,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047569585,8741,-2
1_operationbodycount.mp4 - 60.057,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047573221,12377,-3
1_operationbodycount.mp4 - 60.057,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047574272,13428,-2
1_operationbodycount.mp4 - 60.057,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047574689,13845,-1
1_operationbodycount.mp4 - 60.057,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047575390,14546,0
1_operationbodycount.mp4 - 60.057,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047578442,17598,1
1_operationbodycount.mp4 - 60.057,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047580644,19800,0
1_operationbodycount.mp4 - 60.057,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047583996,23153,-1
1_operationbodycount.mp4 - 60.057,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047586315,25471,0
1_operationbodycount.mp4 - 60.057,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047590151,29308,-1
1_operationbodycount.mp4 - 60.057,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047592420,31576,0
1_operationbodycount.mp4 - 60.057,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047595072,34228,1
1_operationbodycount.mp4 - 60.057,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047597240,36397,2
1_operationbodycount.mp4 - 60.057,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047599859,39015,1
1_operationbodycount.mp4 - 60.057,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047607799,46955,0
1_operationbodycount.mp4 - 60.057,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047610417,49574,-1
1_operationbodycount.mp4 - 60.057,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047611652,50808,0
1_operationbodycount.mp4 - 60.057,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047611735,50891,1
1_operationbodycount.mp4 - 60.057,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047612119,51275,2
1_operationbodycount.mp4 - 60.057,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047612669,51825,3
1_operationbodycount.mp4 - 60.057,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047614854,54011,4
1_operationbodycount.mp4 - 60.057,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047614954,54110,5
1_operationbodycount.mp4 - 60.302222,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047617807,56963,4
1_operationbodycount.mp4 - 61.021746,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047619625,58781,3
1_operationbodycount.mp4 - 61.021746,378D92D9-B835-C23B-4586-0F98F0D99B79_21,89DA2498-EB31-04AF-2921-AEA70D626881,F5BD5009-7A12-337B-5180-391A445BAA10,1679047624895,61022,0
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,EF70E073-C7F5-2184-9ACA-E992C5B2DEF8,1679047626828,0,0
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047629466,0,0
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047630700,1178,1
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047635837,6315,0
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047637389,7864,-1
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047637872,8347,0
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047637939,8419,1
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047640391,10863,0
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047643160,13636,-1
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047645095,15571,0
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047645111,15589,1
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047645145,15625,2
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047649498,19971,1
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047652901,23376,0
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047653168,23649,1
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047653234,23710,2
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047658439,28920,1
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047663309,33784,2
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047667012,37489,3
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047667363,37842,4
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047667696,38175,5
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047668413,38887,6
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047669498,39979,7
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047669598,40077,8
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047669698,40173,9
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047669747,40225,10
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047669798,40279,11
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047670165,40638,12
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047670215,40691,13
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047670582,41062,14
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047670648,41122,15
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047674535,45011,16
1_pubg.mp4 - 60.037,378D92D9-B835-C23B-4586-0F98F0D99B79_24,89DA2498-EB31-04AF-2921-AEA70D626881,0B27EFC0-BEBC-8712-9DCB-AC60D9469757,1679047674585,45065,17
